episode,score,q_value,men_len
426,200.0,19.41576237170696,1000
427,200.0,19.023790631699562,1000
428,136.0,18.60605499780178,1000
429,175.0,18.94461757494211,1000
430,81.0,18.99377787206173,1000
431,36.0,19.100842231845856,1000
432,195.0,19.072696056723593,1000
433,55.0,18.881334868860243,1000
434,200.0,18.977448011541366,1000
435,136.0,19.36754105167389,1000
436,24.0,19.37079596438408,1000
437,147.0,19.540928537774086,1000
438,11.0,19.514409451198578,1000
439,94.0,19.517581424975397,1000
440,123.0,20.036509966349602,1000
441,67.0,19.996632539343835,1000
442,198.0,20.236677167749406,1000
443,119.0,20.162264681887628,1000
444,44.0,20.08040771846771,1000
445,192.0,20.09195377676487,1000
446,44.0,20.022917885518073,1000
447,200.0,20.013827141857146,1000
448,200.0,20.040391965675354,1000
449,200.0,20.01246140320301,1000
450,200.0,19.920468877840044,1000
451,200.0,19.527618667912485,1000
452,103.0,19.283698696517945,1000
453,200.0,19.416643328285218,1000
454,77.0,19.309374768090247,1000
455,70.0,18.994977277874945,1000
456,52.0,18.63653691534996,1000
457,118.0,18.79853727426529,1000
458,94.0,18.709583529663085,1000
459,68.0,18.789868929576873,1000
460,167.0,18.763110496091844,1000
461,99.0,19.218997879624368,1000
462,125.0,19.25945065059662,1000
463,120.0,19.440427362704277,1000
464,200.0,19.604020534920693,1000
465,20.0,19.58363751029968,1000
466,126.0,19.630132880616188,1000
467,108.0,19.70685319712162,1000
468,200.0,19.85566952519417,1000
469,200.0,19.817872526836396,1000
470,200.0,19.77305703253746,1000
471,124.0,20.01296934123039,1000
472,115.0,19.834615762066843,1000
473,109.0,19.78017339682579,1000
474,101.0,20.597295879340173,1000
475,61.0,20.24565929648876,1000
476,111.0,21.035399703240394,1000
477,138.0,20.978557046771048,1000
478,145.0,21.380769451475143,1000
479,116.0,21.53427004621029,1000
480,119.0,21.22446058728695,1000
481,31.0,21.33242435104847,1000
482,99.0,20.937291628670692,1000
483,27.0,20.98676644949913,1000
484,142.0,20.73840815386772,1000
485,79.0,20.599968131542205,1000
486,90.0,20.439587939310073,1000
487,157.0,20.24296126523018,1000
488,52.0,20.13125224573612,1000
489,160.0,20.080827505874634,1000
490,200.0,19.97021632311344,1000
